zip,year,fire_occurred,avg_tmax_c,avg_tmin_c,tot_prcp_mm,prev_year_fire,prev_year_acres,rolling_3yr_fire_count
93920,2020,1,21.149198098897767,9.399854046583746,128.9,1,321.5388,1.0
93921,2023,0,23.938874807987713,10.71505568356375,241.84999999999997,0,0.0,0.0
93922,2019,0,19.575732846902202,10.15307347670251,670.9,0,0.0,0.0
93922,2020,0,20.308651588184404,9.88012884686689,243.7,0,0.0,0.0
93922,2022,0,19.9421922175433,10.016601161784699,338.9,0,0.0,0.0
93923,2022,1,19.9421922175433,10.016601161784699,338.9,0,0.0,0.0
93923,2023,0,23.938874807987713,10.71505568356375,241.84999999999997,1,692.678133,1.0
93924,2020,1,21.01905147133178,9.185249941011898,128.9,0,0.0,0.0
93924,2023,0,23.938874807987713,10.71505568356375,241.84999999999997,0,0.0,1.0
93925,2019,0,20.432069252432157,9.919322836661546,362.20000000000005,0,0.0,0.0
93925,2021,0,20.473726958525344,9.818319892473118,278.7,0,0.0,0.0
93926,2019,0,20.432069252432157,9.919322836661546,362.20000000000005,0,0.0,0.0
93926,2020,1,21.01905147133178,9.185249941011898,128.9,0,0.0,0.0
93927,2022,0,20.452898105478752,9.75992638425411,281.04999999999995,0,0.0,0.0
93927,2023,0,23.938874807987713,10.71505568356375,241.84999999999997,0,0.0,0.0
93928,2020,1,21.01905147133178,9.185249941011898,128.9,0,0.0,0.0
93930,2018,1,20.12078550481776,9.120215751989946,283.4,0,0.0,0.0
93930,2019,1,20.0649846390169,9.507140064236838,362.20000000000005,1,1312.841,1.0
93930,2020,1,20.875973303670744,9.938244551559345,110.2,1,2520.879,2.0
93930,2021,1,20.377203602848763,9.492712609970674,277.7,1,116.37841,3.0
93930,2022,1,20.248994553833263,9.499926337103755,280.54999999999995,1,28.44884,3.0
93932,2019,1,20.348474375087278,9.627237815947494,362.20000000000005,0,0.0,0.0
93932,2020,1,20.8480837293963,9.579971348636532,128.9,1,18.16434,1.0
93932,2021,0,20.473726958525344,9.818319892473118,278.7,1,24.49597,2.0
93932,2022,0,20.411100666806313,9.603604582292013,281.04999999999995,0,0.0,2.0
93932,2023,0,23.938874807987713,10.71505568356375,241.84999999999997,0,0.0,1.0
93933,2022,0,19.9421922175433,10.016601161784699,338.9,0,0.0,0.0
93940,2020,0,20.308651588184404,9.88012884686689,243.7,0,0.0,0.0
93942,2019,0,19.575732846902202,10.15307347670251,670.9,0,0.0,0.0
93942,2022,0,19.9421922175433,10.016601161784699,338.9,0,0.0,0.0
93943,2018,0,20.47374231950845,10.438932411674347,278.0,0,0.0,0.0
93944,2022,0,19.9421922175433,10.016601161784699,338.9,0,0.0,0.0
93944,2023,0,23.938874807987713,10.71505568356375,241.84999999999997,0,0.0,0.0
93950,2020,0,20.308651588184404,9.88012884686689,243.7,0,0.0,0.0
93954,2022,0,20.452898105478752,9.75992638425411,281.04999999999995,0,0.0,0.0
93955,2019,0,19.575732846902202,10.15307347670251,670.9,0,0.0,0.0
93955,2020,0,20.308651588184404,9.88012884686689,243.7,0,0.0,0.0
93955,2021,0,19.534048259088582,9.383653353814644,399.8,0,0.0,0.0
93960,2019,0,20.432069252432157,9.919322836661546,362.20000000000005,0,0.0,0.0
93960,2020,1,21.211426837900696,9.549179559780226,124.8,0,0.0,0.0
93960,2021,1,20.377203602848763,9.492712609970674,277.7,1,33.09181,1.0
93960,2022,1,20.40463642764046,9.520946084875451,280.54999999999995,1,170.7329,2.0
93960,2023,0,23.938874807987713,10.71505568356375,241.84999999999997,1,38.15456,3.0
93962,2023,0,23.938874807987713,10.71505568356375,241.84999999999997,0,0.0,0.0
94002,2018,0,19.292601766513055,10.832405273937532,399.0,0,0.0,0.0
94002,2023,0,23.938874807987713,10.71505568356375,241.84999999999997,0,0.0,0.0
94005,2019,1,19.41143764837313,11.013323558162268,597.1,0,0.0,0.0
94005,2023,0,23.938874807987713,10.71505568356375,241.84999999999997,0,0.0,0.0
94011,2021,0,19.396938044034815,11.10281233998976,554.9,0,0.0,0.0
94011,2023,0,23.938874807987713,10.71505568356375,241.84999999999997,0,0.0,0.0
94014,2019,0,19.786559779825907,11.071890681003586,597.1,0,0.0,0.0
94014,2020,1,20.698797653958945,11.100615835777127,149.6,0,0.0,0.0
94015,2019,0,19.786559779825907,11.071890681003586,597.1,0,0.0,0.0
94016,2020,0,20.480219688542828,10.82987486095662,149.6,0,0.0,0.0
94016,2022,0,19.59174891193036,10.95214797747056,476.95,0,0.0,0.0
94018,2022,0,19.59174891193036,10.95214797747056,476.95,0,0.0,0.0
94020,2018,0,19.292601766513055,10.832405273937532,399.0,0,0.0,0.0
94020,2019,0,19.786559779825907,11.071890681003586,597.1,0,0.0,0.0
94020,2021,0,19.396938044034815,11.10281233998976,554.9,0,0.0,0.0
94020,2022,0,19.59174891193036,10.95214797747056,476.95,0,0.0,0.0
94021,2021,1,19.748859097891355,11.376088535120793,480.7,0,0.0,0.0
94022,2021,0,19.969834869431644,10.291175115207373,458.0,0,0.0,0.0
94023,2019,0,20.436459024136166,10.935977417589209,327.8,0,0.0,0.0
94023,2023,0,23.938874807987713,10.71505568356375,241.84999999999997,0,0.0,0.0
94025,2018,0,20.411361367127498,10.710444188428061,280.9,0,0.0,0.0
94026,2020,0,20.480219688542828,10.82987486095662,149.6,0,0.0,0.0
94026,2021,0,19.396938044034815,11.10281233998976,554.9,0,0.0,0.0
94027,2021,0,19.396938044034815,11.10281233998976,554.9,0,0.0,0.0
94035,2023,0,23.938874807987713,10.71505568356375,241.84999999999997,0,0.0,0.0
94037,2021,0,19.396938044034815,11.10281233998976,554.9,0,0.0,0.0
94037,2022,0,19.59174891193036,10.95214797747056,476.95,0,0.0,0.0
94038,2018,0,19.292601766513055,10.832405273937532,399.0,0,0.0,0.0
94038,2023,0,23.938874807987713,10.71505568356375,241.84999999999997,0,0.0,0.0
94039,2022,0,20.423910195631834,10.823210803008635,304.35,0,0.0,0.0
94040,2020,0,21.55391484365344,11.090593251761215,185.7,0,0.0,0.0
94040,2021,0,19.969834869431644,10.291175115207373,458.0,0,0.0,0.0
94040,2022,0,20.423910195631834,10.823210803008635,304.35,0,0.0,0.0
94041,2021,0,19.969834869431644,10.291175115207373,458.0,0,0.0,0.0
94041,2023,0,23.938874807987713,10.71505568356375,241.84999999999997,0,0.0,0.0
94042,2020,0,21.55391484365344,11.090593251761215,185.7,0,0.0,0.0
94042,2021,0,19.969834869431644,10.291175115207373,458.0,0,0.0,0.0
94043,2022,0,20.423910195631834,10.823210803008635,304.35,0,0.0,0.0
94044,2020,0,20.480219688542828,10.82987486095662,149.6,0,0.0,0.0
94060,2019,1,19.41143764837313,11.013323558162268,597.1,0,0.0,0.0
94060,2022,1,19.404187846203975,10.9228644160499,476.95,0,0.0,1.0
94061,2022,0,19.59174891193036,10.95214797747056,476.95,0,0.0,0.0
94062,2019,0,19.786559779825907,11.071890681003586,597.1,0,0.0,0.0
94062,2021,0,19.396938044034815,11.10281233998976,554.9,0,0.0,0.0
94062,2022,1,19.59174891193036,10.95214797747056,476.95,0,0.0,0.0
94064,2019,0,19.786559779825907,11.071890681003586,597.1,0,0.0,0.0
94065,2020,0,20.480219688542828,10.82987486095662,149.6,0,0.0,0.0
94070,2022,0,19.59174891193036,10.95214797747056,476.95,0,0.0,0.0
94074,2021,0,19.396938044034815,11.10281233998976,554.9,0,0.0,0.0
94080,2022,1,19.59174891193036,10.95214797747056,476.95,0,0.0,0.0
94080,2023,0,23.938874807987713,10.71505568356375,241.84999999999997,1,28.68488,1.0
94089,2021,0,19.969834869431644,10.291175115207373,458.0,0,0.0,0.0
94103,2022,0,19.827390873015872,10.56464829749104,468.0,0,0.0,0.0
94103,2023,0,23.938874807987713,10.71505568356375,241.84999999999997,0,0.0,0.0
94104,2019,0,20.126161034306197,10.784850230414747,508.4,0,0.0,0.0
94104,2020,0,21.49874490174268,11.075931899641576,163.0,0,0.0,0.0
94105,2018,0,18.94212557603687,9.572148617511521,427.6,0,0.0,0.0
94105,2019,0,20.126161034306197,10.784850230414747,508.4,0,0.0,0.0
94105,2020,0,21.49874490174268,11.075931899641576,163.0,0,0.0,0.0
94105,2023,0,23.938874807987713,10.71505568356375,241.84999999999997,0,0.0,0.0
94107,2018,0,18.94212557603687,9.572148617511521,427.6,0,0.0,0.0
94107,2021,0,19.52862071172555,10.344446364567332,529.3,0,0.0,0.0
94108,2020,0,21.49874490174268,11.075931899641576,163.0,0,0.0,0.0
94110,2019,0,19.786559779825907,11.071890681003586,597.1,0,0.0,0.0
94110,2020,0,20.480219688542828,10.82987486095662,149.6,0,0.0,0.0
94110,2022,0,19.59174891193036,10.95214797747056,476.95,0,0.0,0.0
94111,2020,0,21.49874490174268,11.075931899641576,163.0,0,0.0,0.0
94112,2018,0,19.292601766513055,10.832405273937532,399.0,0,0.0,0.0
94112,2021,0,19.396938044034815,11.10281233998976,554.9,0,0.0,0.0
94114,2019,0,19.786559779825907,11.071890681003586,597.1,0,0.0,0.0
94115,2018,0,18.94212557603687,9.572148617511521,427.6,0,0.0,0.0
94117,2019,0,19.786559779825907,11.071890681003586,597.1,0,0.0,0.0
94117,2022,0,19.59174891193036,10.95214797747056,476.95,0,0.0,0.0
94118,2019,0,19.786559779825907,11.071890681003586,597.1,0,0.0,0.0
94118,2021,0,19.396938044034815,11.10281233998976,554.9,0,0.0,0.0
94118,2022,0,19.59174891193036,10.95214797747056,476.95,0,0.0,0.0
94119,2019,0,20.126161034306197,10.784850230414747,508.4,0,0.0,0.0
94119,2021,0,19.52862071172555,10.344446364567332,529.3,0,0.0,0.0
94120,2019,0,20.126161034306197,10.784850230414747,508.4,0,0.0,0.0
94122,2022,0,19.59174891193036,10.95214797747056,476.95,0,0.0,0.0
94122,2023,0,23.938874807987713,10.71505568356375,241.84999999999997,0,0.0,0.0
94123,2019,0,20.126161034306197,10.784850230414747,508.4,0,0.0,0.0
94123,2021,0,19.52862071172555,10.344446364567332,529.3,0,0.0,0.0
94123,2022,0,19.827390873015872,10.56464829749104,468.0,0,0.0,0.0
94124,2018,0,19.292601766513055,10.832405273937532,399.0,0,0.0,0.0
94124,2020,0,20.480219688542828,10.82987486095662,149.6,0,0.0,0.0
94124,2022,0,19.59174891193036,10.95214797747056,476.95,0,0.0,0.0
94126,2018,0,18.94212557603687,9.572148617511521,427.6,0,0.0,0.0
94126,2022,0,19.827390873015872,10.56464829749104,468.0,0,0.0,0.0
94127,2020,0,20.480219688542828,10.82987486095662,149.6,0,0.0,0.0
94127,2021,0,19.396938044034815,11.10281233998976,554.9,0,0.0,0.0
94127,2022,0,19.59174891193036,10.95214797747056,476.95,0,0.0,0.0
94129,2020,0,20.480219688542828,10.82987486095662,149.6,0,0.0,0.0
94129,2021,0,19.396938044034815,11.10281233998976,554.9,0,0.0,0.0
94130,2019,0,20.126161034306197,10.784850230414747,508.4,0,0.0,0.0
94131,2022,0,19.59174891193036,10.95214797747056,476.95,0,0.0,0.0
94132,2019,0,19.786559779825907,11.071890681003586,597.1,0,0.0,0.0
94132,2020,0,20.480219688542828,10.82987486095662,149.6,0,0.0,0.0
94133,2018,0,18.94212557603687,9.572148617511521,427.6,0,0.0,0.0
94133,2021,0,19.52862071172555,10.344446364567332,529.3,0,0.0,0.0
94134,2019,0,19.786559779825907,11.071890681003586,597.1,0,0.0,0.0
94137,2018,0,18.94212557603687,9.572148617511521,427.6,0,0.0,0.0
94137,2021,0,19.52862071172555,10.344446364567332,529.3,0,0.0,0.0
94139,2022,0,19.827390873015872,10.56464829749104,468.0,0,0.0,0.0
94140,2022,0,19.827390873015872,10.56464829749104,468.0,0,0.0,0.0
94141,2019,0,20.126161034306197,10.784850230414747,508.4,0,0.0,0.0
94141,2020,0,21.49874490174268,11.075931899641576,163.0,0,0.0,0.0
94141,2021,0,19.52862071172555,10.344446364567332,529.3,0,0.0,0.0
94142,2018,0,18.94212557603687,9.572148617511521,427.6,0,0.0,0.0
94142,2022,0,19.827390873015872,10.56464829749104,468.0,0,0.0,0.0
94142,2023,0,23.938874807987713,10.71505568356375,241.84999999999997,0,0.0,0.0
94143,2019,0,19.786559779825907,11.071890681003586,597.1,0,0.0,0.0
94144,2018,0,18.94212557603687,9.572148617511521,427.6,0,0.0,0.0
94144,2021,0,19.52862071172555,10.344446364567332,529.3,0,0.0,0.0
94146,2019,0,20.126161034306197,10.784850230414747,508.4,0,0.0,0.0
94146,2022,0,19.827390873015872,10.56464829749104,468.0,0,0.0,0.0
94147,2023,0,23.938874807987713,10.71505568356375,241.84999999999997,0,0.0,0.0
94158,2023,0,23.938874807987713,10.71505568356375,241.84999999999997,0,0.0,0.0
94159,2019,0,20.126161034306197,10.784850230414747,508.4,0,0.0,0.0
94160,2018,0,18.94212557603687,9.572148617511521,427.6,0,0.0,0.0
94160,2020,0,21.49874490174268,11.075931899641576,163.0,0,0.0,0.0
94160,2023,0,23.938874807987713,10.71505568356375,241.84999999999997,0,0.0,0.0
94161,2022,0,19.827390873015872,10.56464829749104,468.0,0,0.0,0.0
94163,2022,0,19.827390873015872,10.56464829749104,468.0,0,0.0,0.0
94164,2022,0,19.827390873015872,10.56464829749104,468.0,0,0.0,0.0
94177,2020,0,21.49874490174268,11.075931899641576,163.0,0,0.0,0.0
94188,2019,0,20.126161034306197,10.784850230414747,508.4,0,0.0,0.0
94203,2018,0,23.938874807987713,9.10666474654378,468.4,0,0.0,0.0
94203,2023,0,23.938874807987713,10.71505568356375,241.84999999999997,0,0.0,0.0
94204,2018,0,23.938874807987713,9.10666474654378,468.4,0,0.0,0.0
94204,2021,0,24.277886584741424,9.476808115719406,480.3,0,0.0,0.0
94205,2018,0,23.938874807987713,9.10666474654378,468.4,0,0.0,0.0
94206,2022,0,24.10838069636457,9.655348193318854,474.35,0,0.0,0.0
94207,2018,0,23.938874807987713,9.10666474654378,468.4,0,0.0,0.0
94207,2019,0,23.650104966717873,9.859213389656938,632.0999999999999,0,0.0,0.0
94207,2021,0,24.277886584741424,9.476808115719406,480.3,0,0.0,0.0
94208,2018,0,23.938874807987713,9.10666474654378,468.4,0,0.0,0.0
94208,2019,0,23.650104966717873,9.859213389656938,632.0999999999999,0,0.0,0.0
94211,2019,0,23.650104966717873,9.859213389656938,632.0999999999999,0,0.0,0.0
94211,2022,0,24.10838069636457,9.655348193318854,474.35,0,0.0,0.0
94229,2018,0,23.938874807987713,9.10666474654378,468.4,0,0.0,0.0
94229,2022,0,24.10838069636457,9.655348193318854,474.35,0,0.0,0.0
94230,2023,0,23.938874807987713,10.71505568356375,241.84999999999997,0,0.0,0.0
94232,2020,0,25.337927635644544,9.833888270918305,173.4,0,0.0,0.0
94232,2022,0,24.10838069636457,9.655348193318854,474.35,0,0.0,0.0
94234,2020,0,25.337927635644544,9.833888270918305,173.4,0,0.0,0.0
94235,2023,0,23.938874807987713,10.71505568356375,241.84999999999997,0,0.0,0.0
94237,2021,0,24.277886584741424,9.476808115719406,480.3,0,0.0,0.0
94239,2019,0,23.650104966717873,9.859213389656938,632.0999999999999,0,0.0,0.0
94239,2021,0,24.277886584741424,9.476808115719406,480.3,0,0.0,0.0
94244,2018,0,23.938874807987713,9.10666474654378,468.4,0,0.0,0.0
94244,2019,0,23.650104966717873,9.859213389656938,632.0999999999999,0,0.0,0.0
94245,2018,0,23.938874807987713,9.10666474654378,468.4,0,0.0,0.0
94245,2022,0,24.10838069636457,9.655348193318854,474.35,0,0.0,0.0
94245,2023,0,23.938874807987713,10.71505568356375,241.84999999999997,0,0.0,0.0
94247,2018,0,23.938874807987713,9.10666474654378,468.4,0,0.0,0.0
94248,2019,0,23.650104966717873,9.859213389656938,632.0999999999999,0,0.0,0.0
94248,2020,0,25.337927635644544,9.833888270918305,173.4,0,0.0,0.0
94248,2023,0,23.938874807987713,10.71505568356375,241.84999999999997,0,0.0,0.0
94249,2018,0,23.938874807987713,9.10666474654378,468.4,0,0.0,0.0
94250,2021,0,24.277886584741424,9.476808115719406,480.3,0,0.0,0.0
94254,2019,0,23.650104966717873,9.859213389656938,632.0999999999999,0,0.0,0.0
94254,2020,0,25.337927635644544,9.833888270918305,173.4,0,0.0,0.0
94256,2018,0,23.938874807987713,9.10666474654378,468.4,0,0.0,0.0
94256,2023,0,23.938874807987713,10.71505568356375,241.84999999999997,0,0.0,0.0
94257,2022,0,24.10838069636457,9.655348193318854,474.35,0,0.0,0.0
94258,2018,0,23.938874807987713,9.10666474654378,468.4,0,0.0,0.0
94258,2022,0,24.10838069636457,9.655348193318854,474.35,0,0.0,0.0
94259,2022,0,24.10838069636457,9.655348193318854,474.35,0,0.0,0.0
94261,2021,0,24.277886584741424,9.476808115719406,480.3,0,0.0,0.0
94263,2022,0,24.10838069636457,9.655348193318854,474.35,0,0.0,0.0
94269,2018,0,23.938874807987713,9.10666474654378,468.4,0,0.0,0.0
94269,2019,0,23.650104966717873,9.859213389656938,632.0999999999999,0,0.0,0.0
94269,2020,0,25.337927635644544,9.833888270918305,173.4,0,0.0,0.0
94271,2019,0,23.650104966717873,9.859213389656938,632.0999999999999,0,0.0,0.0
94277,2020,0,25.337927635644544,9.833888270918305,173.4,0,0.0,0.0
94280,2020,0,25.337927635644544,9.833888270918305,173.4,0,0.0,0.0
94284,2019,0,23.650104966717873,9.859213389656938,632.0999999999999,0,0.0,0.0
94284,2021,0,24.277886584741424,9.476808115719406,480.3,0,0.0,0.0
94285,2022,0,24.10838069636457,9.655348193318854,474.35,0,0.0,0.0
94285,2023,0,23.938874807987713,10.71505568356375,241.84999999999997,0,0.0,0.0
94286,2020,0,25.337927635644544,9.833888270918305,173.4,0,0.0,0.0
94286,2021,0,24.277886584741424,9.476808115719406,480.3,0,0.0,0.0
94286,2022,0,24.10838069636457,9.655348193318854,474.35,0,0.0,0.0
94287,2018,0,23.938874807987713,9.10666474654378,468.4,0,0.0,0.0
94287,2020,0,25.337927635644544,9.833888270918305,173.4,0,0.0,0.0
94288,2018,0,23.938874807987713,9.10666474654378,468.4,0,0.0,0.0
94288,2019,0,23.650104966717873,9.859213389656938,632.0999999999999,0,0.0,0.0
94289,2022,0,24.10838069636457,9.655348193318854,474.35,0,0.0,0.0
94290,2018,0,23.938874807987713,9.10666474654378,468.4,0,0.0,0.0
94291,2019,0,23.650104966717873,9.859213389656938,632.0999999999999,0,0.0,0.0
94291,2023,0,23.938874807987713,10.71505568356375,241.84999999999997,0,0.0,0.0
94293,2019,0,23.650104966717873,9.859213389656938,632.0999999999999,0,0.0,0.0
94293,2021,0,24.277886584741424,9.476808115719406,480.3,0,0.0,0.0
94293,2023,0,23.938874807987713,10.71505568356375,241.84999999999997,0,0.0,0.0
94294,2018,0,23.938874807987713,9.10666474654378,468.4,0,0.0,0.0
94295,2020,0,25.337927635644544,9.833888270918305,173.4,0,0.0,0.0
94295,2021,0,24.277886584741424,9.476808115719406,480.3,0,0.0,0.0
94295,2022,0,24.10838069636457,9.655348193318854,474.35,0,0.0,0.0
94296,2019,0,23.650104966717873,9.859213389656938,632.0999999999999,0,0.0,0.0
94296,2020,0,25.337927635644544,9.833888270918305,173.4,0,0.0,0.0
94297,2018,0,23.938874807987713,9.10666474654378,468.4,0,0.0,0.0
94298,2018,0,23.938874807987713,9.10666474654378,468.4,0,0.0,0.0
94299,2018,0,23.938874807987713,9.10666474654378,468.4,0,0.0,0.0
94302,2021,0,19.969834869431644,10.291175115207373,458.0,0,0.0,0.0
94304,2022,0,20.423910195631834,10.823210803008635,304.35,0,0.0,0.0
94305,2020,0,21.55391484365344,11.090593251761215,185.7,0,0.0,0.0
94306,2018,0,20.411361367127498,10.710444188428061,280.9,0,0.0,0.0
94309,2020,0,21.55391484365344,11.090593251761215,185.7,0,0.0,0.0
94309,2022,0,20.423910195631834,10.823210803008635,304.35,0,0.0,0.0
94401,2023,0,23.938874807987713,10.71505568356375,241.84999999999997,0,0.0,0.0
94402,2020,0,20.480219688542828,10.82987486095662,149.6,0,0.0,0.0
94402,2023,0,23.938874807987713,10.71505568356375,241.84999999999997,0,0.0,0.0
94497,2023,0,23.938874807987713,10.71505568356375,241.84999999999997,0,0.0,0.0
94502,2022,0,19.827390873015872,10.56464829749104,468.0,0,0.0,0.0
94502,2023,0,23.938874807987713,10.71505568356375,241.84999999999997,0,0.0,0.0
94503,2018,1,23.121644164877875,8.51771571770518,0.0,0,0.0,0.0
94503,2019,1,23.742954594945697,9.436750106071573,48.6,1,12.94914,1.0
94503,2020,1,25.209126614949753,8.813109130395004,0.0,1,526.8578,2.0
94503,2021,1,24.67293883535819,9.174112554112554,105.5,1,2.560388,3.0
94506,2019,0,20.436459024136166,10.935977417589209,327.8,0,0.0,0.0
94507,2018,0,20.411361367127498,10.710444188428061,280.9,0,0.0,0.0
94508,2020,1,24.765898135976,9.357169582364243,17.999999999999996,0,0.0,0.0
94509,2022,0,24.361427981659027,9.233981981743383,24.3,0,0.0,0.0
94510,2019,0,24.067823321228957,9.256676102979403,48.6,0,0.0,0.0
94510,2020,1,25.209126614949753,8.813109130395004,0.0,0,0.0,0.0
94510,2021,1,24.25505027230834,9.067367686077363,235.5,1,57.63135,1.0
94510,2023,0,23.938874807987713,10.71505568356375,241.84999999999997,0,0.0,2.0
94511,2019,0,24.067823321228957,9.256676102979403,48.6,0,0.0,0.0
94511,2021,0,24.655032642089093,9.244280593958013,235.89999999999998,0,0.0,0.0
94512,2019,0,24.067823321228957,9.256676102979403,48.6,0,0.0,0.0
94512,2020,0,25.75947717481505,9.223683369528752,0.0,0,0.0,0.0
94512,2022,0,24.361427981659027,9.233981981743383,24.3,0,0.0,0.0
94513,2019,1,24.034442815249268,9.651917329981845,433.1,0,0.0,0.0
94513,2022,1,24.94719246031746,9.581827200577202,359.75,0,0.0,1.0
94514,2022,1,25.255170250896057,9.81856427776895,359.75,0,0.0,0.0
94514,2023,0,23.938874807987713,10.71505568356375,241.84999999999997,1,31.35711,1.0
94515,2020,1,24.765898135976,9.357169582364243,17.999999999999996,0,0.0,0.0
94515,2023,0,23.938874807987713,10.71505568356375,241.84999999999997,0,0.0,1.0
94517,2018,1,20.049637620444074,10.31696550761067,280.9,0,0.0,0.0
94517,2019,1,19.917192835714527,10.49350029132899,327.8,1,247.0501,1.0
94517,2021,0,19.969834869431644,10.291175115207373,458.0,0,0.0,2.0
94517,2023,0,23.938874807987713,10.71505568356375,241.84999999999997,0,0.0,0.0
94518,2019,0,20.126161034306197,10.784850230414747,508.4,0,0.0,0.0
94519,2020,0,25.75947717481505,9.223683369528752,0.0,0,0.0,0.0
94519,2022,0,24.361427981659027,9.233981981743383,24.3,0,0.0,0.0
94520,2018,0,23.19080822640687,8.756561988541575,0.0,0,0.0,0.0
94520,2020,0,25.75947717481505,9.223683369528752,0.0,0,0.0,0.0
94520,2022,0,24.361427981659027,9.233981981743383,24.3,0,0.0,0.0
94521,2019,0,24.067823321228957,9.256676102979403,48.6,0,0.0,0.0
94522,2020,0,25.75947717481505,9.223683369528752,0.0,0,0.0,0.0
94523,2019,0,20.126161034306197,10.784850230414747,508.4,0,0.0,0.0
94523,2021,0,19.52862071172555,10.344446364567332,529.3,0,0.0,0.0
94524,2018,0,23.19080822640687,8.756561988541575,0.0,0,0.0,0.0
94524,2020,0,25.75947717481505,9.223683369528752,0.0,0,0.0,0.0
94527,2020,0,25.75947717481505,9.223683369528752,0.0,0,0.0,0.0
94527,2021,0,24.655032642089093,9.244280593958013,235.89999999999998,0,0.0,0.0
94527,2023,0,23.938874807987713,10.71505568356375,241.84999999999997,0,0.0,0.0
94528,2022,0,20.423910195631834,10.823210803008635,304.35,0,0.0,0.0
94529,2020,0,25.75947717481505,9.223683369528752,0.0,0,0.0,0.0
94531,2020,0,25.75947717481505,9.223683369528752,0.0,0,0.0,0.0
94533,2018,1,22.55624827044972,8.289563225036558,0.0,0,0.0,0.0
94533,2020,0,25.75947717481505,9.223683369528752,0.0,0,0.0,1.0
94534,2018,0,23.19080822640687,8.756561988541575,0.0,0,0.0,0.0
94534,2020,1,26.185187221010356,9.74098791827379,0.0,0,0.0,0.0
94534,2021,1,23.916340594888982,8.756517246194665,235.09999999999997,1,1.042918,1.0
94535,2020,0,25.75947717481505,9.223683369528752,0.0,0,0.0,0.0
94536,2019,0,20.436459024136166,10.935977417589209,327.8,0,0.0,0.0
94536,2023,0,23.938874807987713,10.71505568356375,241.84999999999997,0,0.0,0.0
94537,2018,0,20.411361367127498,10.710444188428061,280.9,0,0.0,0.0
94537,2020,0,21.55391484365344,11.090593251761215,185.7,0,0.0,0.0
94537,2022,0,20.423910195631834,10.823210803008635,304.35,0,0.0,0.0
94537,2023,0,23.938874807987713,10.71505568356375,241.84999999999997,0,0.0,0.0
94538,2021,0,19.969834869431644,10.291175115207373,458.0,0,0.0,0.0
94538,2022,0,20.423910195631834,10.823210803008635,304.35,0,0.0,0.0
94538,2023,0,23.938874807987713,10.71505568356375,241.84999999999997,0,0.0,0.0
94539,2022,0,20.423910195631834,10.823210803008635,304.35,0,0.0,0.0
94539,2023,0,23.938874807987713,10.71505568356375,241.84999999999997,0,0.0,0.0
94540,2018,0,20.411361367127498,10.710444188428061,280.9,0,0.0,0.0
94540,2019,0,20.436459024136166,10.935977417589209,327.8,0,0.0,0.0
94541,2019,0,20.436459024136166,10.935977417589209,327.8,0,0.0,0.0
94541,2020,0,21.55391484365344,11.090593251761215,185.7,0,0.0,0.0
94543,2020,0,21.55391484365344,11.090593251761215,185.7,0,0.0,0.0
94543,2021,0,19.969834869431644,10.291175115207373,458.0,0,0.0,0.0
94543,2022,0,20.423910195631834,10.823210803008635,304.35,0,0.0,0.0
94545,2020,0,21.55391484365344,11.090593251761215,185.7,0,0.0,0.0
94546,2022,0,20.423910195631834,10.823210803008635,304.35,0,0.0,0.0
94546,2023,0,23.938874807987713,10.71505568356375,241.84999999999997,0,0.0,0.0
94548,2019,0,25.01087365591398,10.277967229902714,433.1,0,0.0,0.0
94548,2020,0,26.331675936225437,10.125391484365345,151.70000000000002,0,0.0,0.0
94548,2022,0,25.255170250896057,9.81856427776895,359.75,0,0.0,0.0
94548,2023,0,23.938874807987713,10.71505568356375,241.84999999999997,0,0.0,0.0
94549,2018,0,18.94212557603687,9.572148617511521,427.6,0,0.0,0.0
94549,2020,0,21.49874490174268,11.075931899641576,163.0,0,0.0,0.0
94549,2022,0,19.827390873015872,10.56464829749104,468.0,0,0.0,0.0
94549,2023,0,23.938874807987713,10.71505568356375,241.84999999999997,0,0.0,0.0
94550,2018,1,20.14118209747242,10.498060326770004,280.9,0,0.0,0.0
94550,2020,1,21.03300974146358,10.579767418343614,183.4,0,0.0,1.0
94550,2022,1,20.288820560804293,10.538913872556808,304.35,0,0.0,1.0
94551,2021,1,19.67031839128613,9.981281943862589,458.0,0,0.0,0.0
94551,2022,1,20.423910195631834,10.823210803008635,304.35,1,127.659,1.0
94551,2023,0,23.938874807987713,10.71505568356375,241.84999999999997,1,131.9128,2.0
94552,2019,0,20.436459024136166,10.935977417589209,327.8,0,0.0,0.0
94552,2022,0,20.423910195631834,10.823210803008635,304.35,0,0.0,0.0
94552,2023,0,23.938874807987713,10.71505568356375,241.84999999999997,0,0.0,0.0
94553,2020,0,21.49874490174268,11.075931899641576,163.0,0,0.0,0.0
94553,2022,1,19.827390873015872,10.56464829749104,468.0,0,0.0,0.0
94555,2020,0,21.55391484365344,11.090593251761215,185.7,0,0.0,0.0
94555,2022,0,20.423910195631834,10.823210803008635,304.35,0,0.0,0.0
94556,2018,0,18.94212557603687,9.572148617511521,427.6,0,0.0,0.0
94556,2021,0,19.52862071172555,10.344446364567332,529.3,0,0.0,0.0
94556,2023,0,23.938874807987713,10.71505568356375,241.84999999999997,0,0.0,0.0
94557,2023,0,23.938874807987713,10.71505568356375,241.84999999999997,0,0.0,0.0
