zip,alarm_year,fire_count,total_acres,fire_occurred,avg_tmax_c,avg_tmin_c,tot_prcp_mm
94022,2020,0.0,0.0,0,21.55391484365344,11.090593251761215,185.7
94022,2021,0.0,0.0,0,19.969834869431644,10.291175115207373,458.0
94022,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94022,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94023,2018,0.0,0.0,0,20.411361367127498,10.710444188428061,280.9
94023,2019,0.0,0.0,0,20.436459024136166,10.935977417589209,327.8
94023,2020,0.0,0.0,0,21.55391484365344,11.090593251761215,185.7
94023,2021,0.0,0.0,0,19.969834869431644,10.291175115207373,458.0
94023,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94023,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94024,2018,0.0,0.0,0,20.411361367127498,10.710444188428061,280.9
94024,2019,0.0,0.0,0,20.436459024136166,10.935977417589209,327.8
94024,2020,0.0,0.0,0,21.55391484365344,11.090593251761215,185.7
94024,2021,0.0,0.0,0,19.969834869431644,10.291175115207373,458.0
94024,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94024,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94025,2018,0.0,0.0,0,20.411361367127498,10.710444188428061,280.9
94025,2019,0.0,0.0,0,20.436459024136166,10.935977417589209,327.8
94025,2020,0.0,0.0,0,21.55391484365344,11.090593251761215,185.7
94025,2021,0.0,0.0,0,19.969834869431644,10.291175115207373,458.0
94025,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94025,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94026,2018,0.0,0.0,0,19.292601766513055,10.832405273937532,399.0
94026,2019,0.0,0.0,0,19.786559779825907,11.071890681003586,597.1
94026,2020,0.0,0.0,0,20.480219688542828,10.82987486095662,149.6
94026,2021,0.0,0.0,0,19.396938044034815,11.10281233998976,554.9
94026,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94026,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94027,2018,0.0,0.0,0,19.292601766513055,10.832405273937532,399.0
94027,2019,0.0,0.0,0,19.786559779825907,11.071890681003586,597.1
94027,2020,0.0,0.0,0,20.480219688542828,10.82987486095662,149.6
94027,2021,0.0,0.0,0,19.396938044034815,11.10281233998976,554.9
94027,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94027,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94028,2018,0.0,0.0,0,19.292601766513055,10.832405273937532,399.0
94028,2019,0.0,0.0,0,19.786559779825907,11.071890681003586,597.1
94028,2020,0.0,0.0,0,20.480219688542828,10.82987486095662,149.6
94028,2021,0.0,0.0,0,19.396938044034815,11.10281233998976,554.9
94028,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94028,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94030,2018,0.0,0.0,0,19.292601766513055,10.832405273937532,399.0
94030,2019,0.0,0.0,0,19.786559779825907,11.071890681003586,597.1
94030,2020,0.0,0.0,0,20.480219688542828,10.82987486095662,149.6
94030,2021,0.0,0.0,0,19.396938044034815,11.10281233998976,554.9
94030,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94030,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94035,2018,0.0,0.0,0,20.411361367127498,10.710444188428061,280.9
94035,2019,0.0,0.0,0,20.436459024136166,10.935977417589209,327.8
94035,2020,0.0,0.0,0,21.55391484365344,11.090593251761215,185.7
94035,2021,0.0,0.0,0,19.969834869431644,10.291175115207373,458.0
94035,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94035,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94037,2018,0.0,0.0,0,19.292601766513055,10.832405273937532,399.0
94037,2019,0.0,0.0,0,19.786559779825907,11.071890681003586,597.1
94037,2020,0.0,0.0,0,20.480219688542828,10.82987486095662,149.6
94037,2021,0.0,0.0,0,19.396938044034815,11.10281233998976,554.9
94037,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94037,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94038,2018,0.0,0.0,0,19.292601766513055,10.832405273937532,399.0
94038,2019,0.0,0.0,0,19.786559779825907,11.071890681003586,597.1
94038,2020,0.0,0.0,0,20.480219688542828,10.82987486095662,149.6
94038,2021,0.0,0.0,0,19.396938044034815,11.10281233998976,554.9
94038,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94038,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94039,2018,0.0,0.0,0,20.411361367127498,10.710444188428061,280.9
94039,2019,0.0,0.0,0,20.436459024136166,10.935977417589209,327.8
94039,2020,0.0,0.0,0,21.55391484365344,11.090593251761215,185.7
94039,2021,0.0,0.0,0,19.969834869431644,10.291175115207373,458.0
94039,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94039,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94040,2018,0.0,0.0,0,20.411361367127498,10.710444188428061,280.9
94040,2019,0.0,0.0,0,20.436459024136166,10.935977417589209,327.8
94040,2020,0.0,0.0,0,21.55391484365344,11.090593251761215,185.7
94040,2021,0.0,0.0,0,19.969834869431644,10.291175115207373,458.0
94040,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94040,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94041,2018,0.0,0.0,0,20.411361367127498,10.710444188428061,280.9
94041,2019,0.0,0.0,0,20.436459024136166,10.935977417589209,327.8
94041,2020,0.0,0.0,0,21.55391484365344,11.090593251761215,185.7
94041,2021,0.0,0.0,0,19.969834869431644,10.291175115207373,458.0
94041,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94041,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94042,2018,0.0,0.0,0,20.411361367127498,10.710444188428061,280.9
94042,2019,0.0,0.0,0,20.436459024136166,10.935977417589209,327.8
94042,2020,0.0,0.0,0,21.55391484365344,11.090593251761215,185.7
94042,2021,0.0,0.0,0,19.969834869431644,10.291175115207373,458.0
94042,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94042,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94043,2018,0.0,0.0,0,20.411361367127498,10.710444188428061,280.9
94043,2019,0.0,0.0,0,20.436459024136166,10.935977417589209,327.8
94043,2020,0.0,0.0,0,21.55391484365344,11.090593251761215,185.7
94043,2021,0.0,0.0,0,19.969834869431644,10.291175115207373,458.0
94043,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94043,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94044,2018,0.0,0.0,0,19.292601766513055,10.832405273937532,399.0
94044,2019,0.0,0.0,0,19.786559779825907,11.071890681003586,597.1
94044,2020,0.0,0.0,0,20.480219688542828,10.82987486095662,149.6
94044,2021,0.0,0.0,0,19.396938044034815,11.10281233998976,554.9
94044,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94044,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94060,2018,0.0,0.0,0,19.292601766513055,10.832405273937532,399.0
94060,2019,1.0,61.75045,1,19.41143764837313,11.013323558162268,597.1
94060,2020,0.0,0.0,0,20.480219688542828,10.82987486095662,149.6
94060,2021,0.0,0.0,0,19.396938044034815,11.10281233998976,554.9
94060,2022,1.0,14.82357,1,23.938874807987713,10.71505568356375,236.8
94060,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94061,2018,0.0,0.0,0,19.292601766513055,10.832405273937532,399.0
94061,2019,0.0,0.0,0,19.786559779825907,11.071890681003586,597.1
94061,2020,0.0,0.0,0,20.480219688542828,10.82987486095662,149.6
94061,2021,0.0,0.0,0,19.396938044034815,11.10281233998976,554.9
94061,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94061,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94062,2018,0.0,0.0,0,19.292601766513055,10.832405273937532,399.0
94062,2019,0.0,0.0,0,19.786559779825907,11.071890681003586,597.1
94062,2020,0.0,0.0,0,20.480219688542828,10.82987486095662,149.6
94062,2021,0.0,0.0,0,19.396938044034815,11.10281233998976,554.9
94062,2022,1.0,20.54839,1,23.938874807987713,10.71505568356375,236.8
94062,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94063,2018,0.0,0.0,0,19.292601766513055,10.832405273937532,399.0
94063,2019,0.0,0.0,0,19.786559779825907,11.071890681003586,597.1
94063,2020,0.0,0.0,0,20.480219688542828,10.82987486095662,149.6
94063,2021,0.0,0.0,0,19.396938044034815,11.10281233998976,554.9
94063,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94063,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94064,2018,0.0,0.0,0,19.292601766513055,10.832405273937532,399.0
94064,2019,0.0,0.0,0,19.786559779825907,11.071890681003586,597.1
94064,2020,0.0,0.0,0,20.480219688542828,10.82987486095662,149.6
94064,2021,0.0,0.0,0,19.396938044034815,11.10281233998976,554.9
94064,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94064,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94065,2018,0.0,0.0,0,19.292601766513055,10.832405273937532,399.0
94065,2019,0.0,0.0,0,19.786559779825907,11.071890681003586,597.1
94065,2020,0.0,0.0,0,20.480219688542828,10.82987486095662,149.6
94065,2021,0.0,0.0,0,19.396938044034815,11.10281233998976,554.9
94065,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94065,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94066,2018,0.0,0.0,0,19.292601766513055,10.832405273937532,399.0
94066,2019,0.0,0.0,0,19.786559779825907,11.071890681003586,597.1
94066,2020,0.0,0.0,0,20.480219688542828,10.82987486095662,149.6
94066,2021,0.0,0.0,0,19.396938044034815,11.10281233998976,554.9
94066,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94066,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94070,2018,0.0,0.0,0,19.292601766513055,10.832405273937532,399.0
94070,2019,0.0,0.0,0,19.786559779825907,11.071890681003586,597.1
94070,2020,0.0,0.0,0,20.480219688542828,10.82987486095662,149.6
94070,2021,0.0,0.0,0,19.396938044034815,11.10281233998976,554.9
94070,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94070,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94074,2018,0.0,0.0,0,19.292601766513055,10.832405273937532,399.0
94074,2019,0.0,0.0,0,19.786559779825907,11.071890681003586,597.1
94074,2020,0.0,0.0,0,20.480219688542828,10.82987486095662,149.6
94074,2021,0.0,0.0,0,19.396938044034815,11.10281233998976,554.9
94074,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94074,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94080,2018,0.0,0.0,0,19.292601766513055,10.832405273937532,399.0
94080,2019,0.0,0.0,0,19.786559779825907,11.071890681003586,597.1
94080,2020,0.0,0.0,0,20.480219688542828,10.82987486095662,149.6
94080,2021,0.0,0.0,0,19.396938044034815,11.10281233998976,554.9
94080,2022,1.0,28.68488,1,23.938874807987713,10.71505568356375,236.8
94080,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94083,2018,0.0,0.0,0,19.292601766513055,10.832405273937532,399.0
94083,2019,0.0,0.0,0,19.786559779825907,11.071890681003586,597.1
94083,2020,0.0,0.0,0,20.480219688542828,10.82987486095662,149.6
94083,2021,0.0,0.0,0,19.396938044034815,11.10281233998976,554.9
94083,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94083,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94085,2018,0.0,0.0,0,20.411361367127498,10.710444188428061,280.9
94085,2019,0.0,0.0,0,20.436459024136166,10.935977417589209,327.8
94085,2020,0.0,0.0,0,21.55391484365344,11.090593251761215,185.7
94085,2021,0.0,0.0,0,19.969834869431644,10.291175115207373,458.0
94085,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94085,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94086,2018,0.0,0.0,0,20.411361367127498,10.710444188428061,280.9
94086,2019,0.0,0.0,0,20.436459024136166,10.935977417589209,327.8
94086,2020,0.0,0.0,0,21.55391484365344,11.090593251761215,185.7
94086,2021,0.0,0.0,0,19.969834869431644,10.291175115207373,458.0
94086,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94086,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94087,2018,0.0,0.0,0,20.411361367127498,10.710444188428061,280.9
94087,2019,0.0,0.0,0,20.436459024136166,10.935977417589209,327.8
94087,2020,0.0,0.0,0,21.55391484365344,11.090593251761215,185.7
94087,2021,0.0,0.0,0,19.969834869431644,10.291175115207373,458.0
94087,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94087,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94088,2018,0.0,0.0,0,20.411361367127498,10.710444188428061,280.9
94088,2019,0.0,0.0,0,20.436459024136166,10.935977417589209,327.8
94088,2020,0.0,0.0,0,21.55391484365344,11.090593251761215,185.7
94088,2021,0.0,0.0,0,19.969834869431644,10.291175115207373,458.0
94088,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94088,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94089,2018,0.0,0.0,0,20.411361367127498,10.710444188428061,280.9
94089,2019,0.0,0.0,0,20.436459024136166,10.935977417589209,327.8
94089,2020,0.0,0.0,0,21.55391484365344,11.090593251761215,185.7
94089,2021,0.0,0.0,0,19.969834869431644,10.291175115207373,458.0
94089,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94089,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94102,2018,0.0,0.0,0,18.94212557603687,9.572148617511521,427.6
94102,2019,0.0,0.0,0,20.126161034306197,10.784850230414747,508.4
94102,2020,0.0,0.0,0,21.49874490174268,11.075931899641576,163.0
94102,2021,0.0,0.0,0,19.528620711725548,10.344446364567332,529.3
94102,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94102,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94103,2018,0.0,0.0,0,18.94212557603687,9.572148617511521,427.6
94103,2019,0.0,0.0,0,20.126161034306197,10.784850230414747,508.4
94103,2020,0.0,0.0,0,21.49874490174268,11.075931899641576,163.0
94103,2021,0.0,0.0,0,19.528620711725548,10.344446364567332,529.3
94103,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94103,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94104,2018,0.0,0.0,0,18.94212557603687,9.572148617511521,427.6
94104,2019,0.0,0.0,0,20.126161034306197,10.784850230414747,508.4
94104,2020,0.0,0.0,0,21.49874490174268,11.075931899641576,163.0
94104,2021,0.0,0.0,0,19.528620711725548,10.344446364567332,529.3
94104,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94104,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94105,2018,0.0,0.0,0,18.94212557603687,9.572148617511521,427.6
94105,2019,0.0,0.0,0,20.126161034306197,10.784850230414747,508.4
94105,2020,0.0,0.0,0,21.49874490174268,11.075931899641576,163.0
94105,2021,0.0,0.0,0,19.528620711725548,10.344446364567332,529.3
94105,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94105,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94107,2018,0.0,0.0,0,18.94212557603687,9.572148617511521,427.6
94107,2019,0.0,0.0,0,20.126161034306197,10.784850230414747,508.4
94107,2020,0.0,0.0,0,21.49874490174268,11.075931899641576,163.0
94107,2021,0.0,0.0,0,19.528620711725548,10.344446364567332,529.3
94107,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94107,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94108,2018,0.0,0.0,0,18.94212557603687,9.572148617511521,427.6
94108,2019,0.0,0.0,0,20.126161034306197,10.784850230414747,508.4
94108,2020,0.0,0.0,0,21.49874490174268,11.075931899641576,163.0
94108,2021,0.0,0.0,0,19.528620711725548,10.344446364567332,529.3
94108,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94108,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94109,2018,0.0,0.0,0,18.94212557603687,9.572148617511521,427.6
94109,2019,0.0,0.0,0,20.126161034306197,10.784850230414747,508.4
94109,2020,0.0,0.0,0,21.49874490174268,11.075931899641576,163.0
94109,2021,0.0,0.0,0,19.528620711725548,10.344446364567332,529.3
94109,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94109,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94110,2018,0.0,0.0,0,19.292601766513055,10.832405273937532,399.0
94110,2019,0.0,0.0,0,19.786559779825907,11.071890681003586,597.1
94110,2020,0.0,0.0,0,20.480219688542828,10.82987486095662,149.6
94110,2021,0.0,0.0,0,19.396938044034815,11.10281233998976,554.9
94110,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94110,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94111,2018,0.0,0.0,0,18.94212557603687,9.572148617511521,427.6
94111,2019,0.0,0.0,0,20.126161034306197,10.784850230414747,508.4
94111,2020,0.0,0.0,0,21.49874490174268,11.075931899641576,163.0
94111,2021,0.0,0.0,0,19.528620711725548,10.344446364567332,529.3
94111,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94111,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94112,2018,0.0,0.0,0,19.292601766513055,10.832405273937532,399.0
94112,2019,0.0,0.0,0,19.786559779825907,11.071890681003586,597.1
94112,2020,0.0,0.0,0,20.480219688542828,10.82987486095662,149.6
94112,2021,0.0,0.0,0,19.396938044034815,11.10281233998976,554.9
94112,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94112,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94114,2018,0.0,0.0,0,19.292601766513055,10.832405273937532,399.0
94114,2019,0.0,0.0,0,19.786559779825907,11.071890681003586,597.1
94114,2020,0.0,0.0,0,20.480219688542828,10.82987486095662,149.6
94114,2021,0.0,0.0,0,19.396938044034815,11.10281233998976,554.9
94114,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94114,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94115,2018,0.0,0.0,0,18.94212557603687,9.572148617511521,427.6
94115,2019,0.0,0.0,0,20.126161034306197,10.784850230414747,508.4
94115,2020,0.0,0.0,0,21.49874490174268,11.075931899641576,163.0
94115,2021,0.0,0.0,0,19.528620711725548,10.344446364567332,529.3
94115,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94115,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94116,2018,0.0,0.0,0,19.292601766513055,10.832405273937532,399.0
94116,2019,0.0,0.0,0,19.786559779825907,11.071890681003586,597.1
94116,2020,0.0,0.0,0,20.480219688542828,10.82987486095662,149.6
94116,2021,0.0,0.0,0,19.396938044034815,11.10281233998976,554.9
94116,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94116,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94117,2018,0.0,0.0,0,19.292601766513055,10.832405273937532,399.0
94117,2019,0.0,0.0,0,19.786559779825907,11.071890681003586,597.1
94117,2020,0.0,0.0,0,20.480219688542828,10.82987486095662,149.6
94117,2021,0.0,0.0,0,19.396938044034815,11.10281233998976,554.9
94117,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94117,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94118,2018,0.0,0.0,0,19.292601766513055,10.832405273937532,399.0
94118,2019,0.0,0.0,0,19.786559779825907,11.071890681003586,597.1
94118,2020,0.0,0.0,0,20.480219688542828,10.82987486095662,149.6
94118,2021,0.0,0.0,0,19.396938044034815,11.10281233998976,554.9
94118,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94118,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94119,2018,0.0,0.0,0,18.94212557603687,9.572148617511521,427.6
94119,2019,0.0,0.0,0,20.126161034306197,10.784850230414747,508.4
94119,2020,0.0,0.0,0,21.49874490174268,11.075931899641576,163.0
94119,2021,0.0,0.0,0,19.528620711725548,10.344446364567332,529.3
94119,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94119,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94120,2018,0.0,0.0,0,18.94212557603687,9.572148617511521,427.6
94120,2019,0.0,0.0,0,20.126161034306197,10.784850230414747,508.4
94120,2020,0.0,0.0,0,21.49874490174268,11.075931899641576,163.0
94120,2021,0.0,0.0,0,19.528620711725548,10.344446364567332,529.3
94120,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94120,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94121,2018,0.0,0.0,0,19.292601766513055,10.832405273937532,399.0
94121,2019,0.0,0.0,0,19.786559779825907,11.071890681003586,597.1
94121,2020,0.0,0.0,0,20.480219688542828,10.82987486095662,149.6
94121,2021,0.0,0.0,0,19.396938044034815,11.10281233998976,554.9
94121,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94121,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94122,2018,0.0,0.0,0,19.292601766513055,10.832405273937532,399.0
94122,2019,0.0,0.0,0,19.786559779825907,11.071890681003586,597.1
94122,2020,0.0,0.0,0,20.480219688542828,10.82987486095662,149.6
94122,2021,0.0,0.0,0,19.396938044034815,11.10281233998976,554.9
94122,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94122,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94123,2018,0.0,0.0,0,18.94212557603687,9.572148617511521,427.6
94123,2019,0.0,0.0,0,20.126161034306197,10.784850230414747,508.4
94123,2020,0.0,0.0,0,21.49874490174268,11.075931899641576,163.0
94123,2021,0.0,0.0,0,19.528620711725548,10.344446364567332,529.3
94123,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94123,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94124,2018,0.0,0.0,0,19.292601766513055,10.832405273937532,399.0
94124,2019,0.0,0.0,0,19.786559779825907,11.071890681003586,597.1
94124,2020,0.0,0.0,0,20.480219688542828,10.82987486095662,149.6
94124,2021,0.0,0.0,0,19.396938044034815,11.10281233998976,554.9
94124,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94124,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94125,2018,0.0,0.0,0,18.94212557603687,9.572148617511521,427.6
94125,2019,0.0,0.0,0,20.126161034306197,10.784850230414747,508.4
94125,2020,0.0,0.0,0,21.49874490174268,11.075931899641576,163.0
94125,2021,0.0,0.0,0,19.528620711725548,10.344446364567332,529.3
94125,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94125,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94126,2018,0.0,0.0,0,18.94212557603687,9.572148617511521,427.6
94126,2019,0.0,0.0,0,20.126161034306197,10.784850230414747,508.4
94126,2020,0.0,0.0,0,21.49874490174268,11.075931899641576,163.0
94126,2021,0.0,0.0,0,19.528620711725548,10.344446364567332,529.3
94126,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94126,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94127,2018,0.0,0.0,0,19.292601766513055,10.832405273937532,399.0
94127,2019,0.0,0.0,0,19.786559779825907,11.071890681003586,597.1
94127,2020,0.0,0.0,0,20.480219688542828,10.82987486095662,149.6
94127,2021,0.0,0.0,0,19.396938044034815,11.10281233998976,554.9
94127,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94127,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94128,2018,0.0,0.0,0,19.292601766513055,10.832405273937532,399.0
94128,2019,0.0,0.0,0,19.786559779825907,11.071890681003586,597.1
94128,2020,0.0,0.0,0,20.480219688542828,10.82987486095662,149.6
94128,2021,0.0,0.0,0,19.396938044034815,11.10281233998976,554.9
94128,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94128,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94129,2018,0.0,0.0,0,19.292601766513055,10.832405273937532,399.0
94129,2019,0.0,0.0,0,19.786559779825907,11.071890681003586,597.1
94129,2020,0.0,0.0,0,20.480219688542828,10.82987486095662,149.6
94129,2021,0.0,0.0,0,19.396938044034815,11.10281233998976,554.9
94129,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94129,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94130,2018,0.0,0.0,0,18.94212557603687,9.572148617511521,427.6
94130,2019,0.0,0.0,0,20.126161034306197,10.784850230414747,508.4
94130,2020,0.0,0.0,0,21.49874490174268,11.075931899641576,163.0
94130,2021,0.0,0.0,0,19.528620711725548,10.344446364567332,529.3
94130,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94130,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94131,2018,0.0,0.0,0,19.292601766513055,10.832405273937532,399.0
94131,2019,0.0,0.0,0,19.786559779825907,11.071890681003586,597.1
94131,2020,0.0,0.0,0,20.480219688542828,10.82987486095662,149.6
94131,2021,0.0,0.0,0,19.396938044034815,11.10281233998976,554.9
94131,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94131,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94132,2018,0.0,0.0,0,19.292601766513055,10.832405273937532,399.0
94132,2019,0.0,0.0,0,19.786559779825907,11.071890681003586,597.1
94132,2020,0.0,0.0,0,20.480219688542828,10.82987486095662,149.6
94132,2021,0.0,0.0,0,19.396938044034815,11.10281233998976,554.9
94132,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94132,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94133,2018,0.0,0.0,0,18.94212557603687,9.572148617511521,427.6
94133,2019,0.0,0.0,0,20.126161034306197,10.784850230414747,508.4
94133,2020,0.0,0.0,0,21.49874490174268,11.075931899641576,163.0
94133,2021,0.0,0.0,0,19.528620711725548,10.344446364567332,529.3
94133,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94133,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94134,2018,0.0,0.0,0,19.292601766513055,10.832405273937532,399.0
94134,2019,0.0,0.0,0,19.786559779825907,11.071890681003586,597.1
94134,2020,0.0,0.0,0,20.480219688542828,10.82987486095662,149.6
94134,2021,0.0,0.0,0,19.396938044034815,11.10281233998976,554.9
94134,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94134,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
94137,2018,0.0,0.0,0,18.94212557603687,9.572148617511521,427.6
94137,2019,0.0,0.0,0,20.126161034306197,10.784850230414747,508.4
94137,2020,0.0,0.0,0,21.49874490174268,11.075931899641576,163.0
94137,2021,0.0,0.0,0,19.528620711725548,10.344446364567332,529.3
94137,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
